Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
439055,12276047,14268210,16700,16700,16700.0, 60 months,14.64,394.15,C,C3,accountant,10+ years,MORTGAGE,62000.0,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12276047,,credit_card,Credit card refinancing,548xx,WI,16.69,0.0,Feb-91,3.0,33.0,,11.0,0.0,7880,43.0,43.0,f,11928.08,11928.08,8671.3,8671.3,4771.92,3899.38,0.0,0.0,0.0,Dec-15,394.15,Feb-16,Jan-16,0.0,38.0,1,INDIVIDUAL,,,,0.0,0.0,104699.0,,,,,,,,,,,,18300.0,,,
222995,1195778,1436734,8000,8000,8000.0, 36 months,15.81,280.51,C,C4,state of new jersey,10+ years,MORTGAGE,55000.0,Not Verified,Mar-12,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1195778,,debt_consolidation,debit consolidation,087xx,NJ,20.33,1.0,Dec-89,1.0,21.0,88.0,10.0,1.0,12657,89.1,20.0,f,0.0,0.0,5625.2,5625.2,3963.11,1635.29,14.99947918,11.8,0.0,Dec-13,280.51,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
255606,34353717,37017096,3600,3600,3600.0, 36 months,15.59,125.84,D,D1,Dispatch ,10+ years,RENT,50000.0,Verified,Nov-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34353717,,debt_consolidation,Debt consolidation,554xx,MN,37.16,1.0,Apr-01,0.0,15.0,,5.0,0.0,13617,63.6,28.0,w,2394.5,2394.5,1758.64,1758.64,1205.5,553.14,0.0,0.0,0.0,Jan-16,125.84,Feb-16,Jan-16,0.0,15.0,1,INDIVIDUAL,,,,0.0,0.0,66183.0,,,,,,,,,,,,21400.0,,,
442213,11925341,13917496,5000,5000,5000.0, 36 months,11.99,166.05,B,B3,Patient Registration,1 year,RENT,37000.0,Source Verified,Feb-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11925341,,debt_consolidation,Debt consolidation,324xx,FL,25.95,1.0,Oct-92,3.0,10.0,,10.0,0.0,4044,39.3,31.0,f,0.0,0.0,5194.04,5194.04,4999.99,194.05,0.0,0.0,0.0,Jan-15,33.54,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,151309.0,,,,,,,,,,,,10300.0,,,
69823,8607011,10359035,13000,13000,12975.0, 60 months,16.2,317.52,C,C4,,,MORTGAGE,40000.0,Verified,Nov-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8607011,,debt_consolidation,Debt consolidation,534xx,WI,27.27,1.0,Aug-96,1.0,3.0,,22.0,0.0,18421,26.5,45.0,f,8611.7,8595.14,8255.13,8239.26,4388.3,3866.83,0.0,0.0,0.0,Jan-16,317.52,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,277.0,136522.0,,,,,,,,,,,,69400.0,,,
136163,5147299,6469631,6400,6400,6400.0, 36 months,19.05,234.77,D,D4,Geico,3 years,RENT,32000.0,Not Verified,May-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5147299,,debt_consolidation,Consolidated Debts,310xx,GA,19.99,0.0,Aug-08,3.0,,,7.0,0.0,5997,70.6,11.0,f,0.0,0.0,7468.209690000001,7468.21,6400.0,1068.21,0.0,0.0,0.0,May-14,4895.37,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,21279.0,,,,,,,,,,,,8500.0,,,
349864,20792095,23064548,9000,9000,9000.0, 36 months,8.39,283.65,A,A5,supervisor,7 years,RENT,65000.0,Not Verified,Jul-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20792095,,debt_consolidation,Debt consolidation,295xx,SC,8.29,0.0,Oct-00,0.0,,,14.0,0.0,8322,25.1,16.0,f,4781.8,4781.8,5105.7,5105.7,4218.2,887.5,0.0,0.0,0.0,Jan-16,283.65,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,13429.0,,,,,,,,,,,,33200.0,,,
443814,11708251,13680442,15000,15000,15000.0, 36 months,10.99,491.01,B,B2,editor,10+ years,MORTGAGE,240000.0,Verified,Feb-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11708251,,debt_consolidation,Debt consolidation,730xx,OK,9.42,0.0,Feb-88,1.0,70.0,,13.0,0.0,13819,64.9,36.0,w,5991.98,5991.98,11293.23,11293.23,9008.02,2285.21,0.0,0.0,0.0,Jan-16,491.01,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,1276.0,169819.0,,,,,,,,,,,,21300.0,,,
220952,1227043,1467558,8000,8000,8000.0, 36 months,13.11,269.98,B,B4,intergen health and TLC,4 years,RENT,77000.0,Source Verified,Apr-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1227043,,credit_card,personal loan,104xx,NY,4.57,0.0,Jul-06,0.0,,,5.0,0.0,5734,64.4,9.0,f,0.0,0.0,8815.02,8815.02,8000.0,815.02,0.0,0.0,0.0,Jul-13,1826.46,,Oct-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
63091,6904824,8546949,12000,12000,12000.0, 36 months,11.99,398.52,B,B3,Maintenance Manager,8 years,RENT,50000.0,Source Verified,Nov-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6904824,,debt_consolidation,credit cards pay off,554xx,MN,18.89,0.0,Dec-94,0.0,,99.0,10.0,1.0,10414,34.6,13.0,w,3774.45,3774.45,10361.52,10361.52,8225.55,2135.97,0.0,0.0,0.0,Jan-16,398.52,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,33110.0,,,,,,,,,,,,30100.0,,,
