Unnamed: 0,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
194036,1544802,1810569,20000,20000,20000.0, 36 months,14.09,684.43,B,B5,Graham Chamber of Commerce,< 1 year,RENT,50000.0,Verified,Oct-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1544802,,debt_consolidation,Debt consolidation,764xx,TX,16.54,0.0,Apr-99,0.0,,,10.0,0.0,20326,82.0,29.0,w,0.0,0.0,23618.74257,23618.74,20000.0,3618.74,0.0,0.0,0.0,Jun-14,10616.65,,Jun-14,0.0,,1,INDIVIDUAL,,,,0.0,0.0,61124.0,,,,,,,,,,,,24800.0,,,
603,1062232,1294086,9400,9400,9400.0, 36 months,9.91,302.92,B,B1,Georgia Institute of Technology,2 years,RENT,45500.0,Verified,Dec-11,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1062232,  Borrower added on 12/08/11 > Consolidating all my credit card debt from college once and for all.   I have budgeted to pay more than monthly payment and pay the loan off early.  This is the only debt I have and I can't wait to be free of it! <br>,debt_consolidation,36 Months to Freedom,303xx,GA,11.84,0.0,Nov-04,0.0,,,7.0,0.0,16982,51.8,7.0,f,0.0,0.0,10879.1579,10879.16,9400.0,1479.16,0.0,0.0,0.0,Aug-14,1495.14,,Aug-14,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
231006,37801656,40564704,12000,12000,12000.0, 36 months,12.39,400.82,C,C1,Police Officer,8 years,RENT,80000.0,Not Verified,Dec-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37801656,,debt_consolidation,Debt consolidation,895xx,NV,15.54,2.0,Oct-04,2.0,13.0,,11.0,0.0,11588,43.1,26.0,f,8481.6,8481.6,4789.19,4789.19,3518.4,1270.79,0.0,0.0,0.0,Dec-15,400.82,Feb-16,Jan-16,0.0,13.0,1,INDIVIDUAL,,,,0.0,0.0,29272.0,,,,,,,,,,,,26900.0,,,
238672,36210190,38921504,35000,35000,35000.0, 60 months,14.99,832.47,C,C5,Criminal Investigator,10+ years,MORTGAGE,147000.0,Verified,Dec-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=36210190,,debt_consolidation,Debt consolidation,850xx,AZ,30.33,0.0,Aug-99,1.0,,,12.0,0.0,88876,68.0,26.0,w,29086.2,29086.2,11094.71,11094.71,5913.8,5180.91,0.0,0.0,0.0,Jan-16,833.0,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,424758.0,,,,,,,,,,,,105300.0,,,
427124,12886273,14908398,11125,11125,11125.0, 36 months,14.64,383.7,C,C3,Owner,10+ years,MORTGAGE,41237.0,Verified,Mar-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12886273,  Borrower added on 03/12/14 > To complete legal affairs .<br>,small_business,Business,597xx,MT,22.52,0.0,Sep-94,0.0,74.0,,9.0,0.0,21862,69.0,24.0,f,4910.42,4910.42,8441.4,8441.4,6214.58,2226.82,0.0,0.0,0.0,Jan-16,383.7,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,32833.0,,,,,,,,,,,,31700.0,,,
84952,7373055,9034926,15000,15000,15000.0, 36 months,12.99,505.34,B,B4,production Tech,10+ years,RENT,75000.0,Not Verified,Oct-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7373055,,debt_consolidation,Diamonds are forever,236xx,VA,9.14,0.0,Jan-00,0.0,37.0,,5.0,0.0,20216,89.5,14.0,f,0.0,0.0,17611.35051,17611.35,15000.0,2611.35,0.0,0.0,0.0,Jul-15,7505.87,,Jan-16,0.0,37.0,1,INDIVIDUAL,,,,0.0,0.0,20216.0,,,,,,,,,,,,22600.0,,,
199085,1444582,1696962,8000,8000,8000.0, 36 months,15.31,278.54,C,C2,,10+ years,MORTGAGE,75000.0,Source Verified,Sep-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1444582,,small_business,New Business Loan,610xx,IL,7.18,0.0,Jul-76,3.0,32.0,,13.0,0.0,17554,66.0,30.0,f,0.0,0.0,10026.92296,10026.92,8000.0,2026.92,0.0,0.0,0.0,Sep-15,279.55,,Sep-15,0.0,33.0,1,INDIVIDUAL,,,,0.0,808.0,124908.0,,,,,,,,,,,,26600.0,,,
125356,5760344,7192327,13000,13000,13000.0, 36 months,16.29,458.91,C,C4,Kansas State University,4 years,RENT,40000.0,Not Verified,Jun-13,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5760344,,debt_consolidation,Debt consolidation,665xx,KS,11.46,0.0,Oct-06,0.0,,,17.0,0.0,7056,94.1,21.0,f,2674.5,2674.5,13765.81,13765.81,10325.5,3440.31,0.0,0.0,0.0,Jan-16,458.91,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,76677.0,,,,,,,,,,,,7500.0,,,
197381,1540672,1806323,1850,1850,1850.0, 36 months,12.12,61.56,B,B3,D & B Cleaning And Removal,3 years,RENT,40000.0,Not Verified,Sep-12,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1540672,"  Borrower added on 09/14/12 > I'm in the process of purchasing a vehicle. I would like to purchase a vehicle for no more than $1,000.00. The left over funds will be used get a tune up and purchase a 36 month vehicle warranty. Thank you.<br><br> Borrower added on 09/14/12 > I would like to purchase a vehicle for no more than $1,000.00. Purchase a tune up and 36 month vehicle warranty. Thank you.<br>",house,Need A Car With No Car Note,073xx,NJ,0.45,0.0,Jul-01,5.0,,,2.0,0.0,15,2.5,3.0,f,0.0,0.0,2105.35,2105.35,1850.0,255.35,0.0,0.0,0.0,Mar-14,1122.39,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,15.0,,,,,,,,,,,,600.0,,,
323152,24705396,27148338,14700,14700,14700.0, 36 months,6.49,450.48,A,A2,Court assistant,10+ years,MORTGAGE,71604.0,Not Verified,Aug-14,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24705396,,credit_card,Credit card refinancing,123xx,NY,15.08,0.0,Jun-94,0.0,,,11.0,0.0,9808,42.3,29.0,f,8113.0,8113.0,7658.16,7658.16,6587.0,1071.16,0.0,0.0,0.0,Jan-16,450.48,Feb-16,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,0.0,155640.0,,,,,,,,,,,,23200.0,,,
29682,520264,672577,1000,1000,1000.0, 60 months,7.14,19.87,A,A3,School District of Philadelphia,1 year,RENT,44564.0,Not Verified,May-10,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=520264,"  Borrower added on 05/19/10 > I would like a loan to cover expenses from work, car issues, and to take a vacation. I am an elementary teacher and have had this position since January 2009. My rent with utilities is about $950 a month. Along with my rent I pay the following on a monthly basis: college loans $292, a car loan $179, cell phone $50, a loan $109, and car insurance $126. Everything I have mentioned I have always paid in full and on time. It costs me about $30 a week for gas. I have no dependents. I make $44,564 a year and have excellent credit.<br/> Borrower added on 05/19/10 > I would like a loan to cover expenses from work, car issues, and to take a vacation. I am an elementary teacher and have had this position since January 2009. My rent with utilities is about $950 a month. Along with my rent I pay the following on a monthly basis: college loans $292, a car loan $179, cell phone $50, a loan $109, and car insurance $126. Everything I have mentioned I have always paid in full and on time. It costs me about $30 a week for gas. I have no dependents. I make $44,564 a year and have excellent credit.<br/>",other,Snapper,190xx,PA,19.01,0.0,Dec-02,0.0,,,11.0,0.0,464,4.4,23.0,f,0.0,0.0,1179.4600289999998,1179.46,1000.0,179.46,0.0,0.0,0.0,Apr-14,287.95,,Jan-15,0.0,,1,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
60484,8987699,10769653,18000,18000,18000.0, 60 months,16.2,439.65,C,C4,Human Resource Manager,7 years,MORTGAGE,68000.0,Verified,Nov-13,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8987699,,debt_consolidation,Debit consolation,373xx,TN,23.79,0.0,Dec-99,2.0,,,11.0,0.0,14619,77.8,23.0,f,0.0,0.0,22608.07,22608.07,17999.95,4608.12,0.0,0.0,0.0,Aug-15,13815.19,,Sep-15,0.0,,1,INDIVIDUAL,,,,0.0,0.0,200554.0,,,,,,,,,,,,18800.0,,,
398357,15260560,17332991,17250,17250,17250.0, 36 months,19.47,636.43,D,D5,Coordinator,7 years,MORTGAGE,48000.0,Source Verified,May-14,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15260560,,debt_consolidation,Debt consolidation,271xx,NC,14.1,5.0,Oct-99,4.0,7.0,,7.0,0.0,2050,64.1,31.0,w,0.0,0.0,18334.43801,18334.44,17250.0,1084.44,0.0,0.0,0.0,Sep-14,16425.15,,Jan-16,0.0,,1,INDIVIDUAL,,,,0.0,51.0,101031.0,,,,,,,,,,,,3200.0,,,
